comment,label,label_id
عالی بود و از اینکه ۲ تا سس جدا گونه گذاشته بودید سپاسگزارم,HAPPY,0.0
خیلی طول کشید تا غذا بیاد و چندبار اعلام تاخیر کردم. غذا هم بسیار چرب بود و مرغ فقط بوی روغن میداد.,SAD,1.0
کیفیت چلوکباب‌های این رستوران بسیار خوب است، همیشه به اندازه پخته شده و مزه‌اش دلچسب است. سرعت ارسال هم عالی بود,HAPPY,0.0
کباب چنجه خیلی خشک و تقریبا سوخته بود,SAD,1.0
خیلی قرمه سبزی بدی بود راحت بگم، گوشت یک تیکه داشت و اصلا مزه و طعم نداشت و خوب نبود,SAD,1.0
من کرم ۱۵۰میل میخاستم ۷۵فرستادید,SAD,1.0
سیگاری که سفارش دادم را نیاوردند!,SAD,1.0
با سلام و احترام معجون ویژه هیچ تشابهی با عکسی که داخل سایت قرار داده شده بود مطابقت نداشت و اینجانب بسیار از این موضوع ناراضی بوده و مسئولیت دقت در تصاویر محصولات را بر عهده اسنپ بود میدانم. با تشکر,SAD,1.0
غذا دیر رسید و کاملا سرد بود …اصلا کیفیت نداشت پر از پنیر پیتزا بود و خمیرش که کاملا سوخته بود. من نمیدونم چطوری متوجه سوختگی خمیر نشدن در صورتی که بوی سوختگی کاملا مشهود بود. دفعه آخریه که از این رستوران سفارش میدم واقعا بد بود.,SAD,1.0
متاسفانه خورشت بی نمک و برنج بدون روغن بود,SAD,1.0
عالی و خوشمزه بود,HAPPY,0.0
غذا خیلی خیلی سرد بود خواهشن رسیدگی کنید,SAD,1.0
اصلا مرغ ترش نبود و طعم مرغ ترش نمی‌داد. مرغ هم بسیار مونده و سفت بود و الان باعث دل دردم شده متاسفانه. اصلا راضی نبودم.,SAD,1.0
متاسفانه به دلیل روغن زیاد حالمون بد شد,SAD,1.0
با سلام، در یک جمله میتونم بگم اگه دوست دارید غذایی که دریافت میکنید کیفیت حداقل متوسطی رو داشته باشه هم حتی این غذا رو سفارش ندید. سوپ بسیار بد مزه، جوجه سفت و کاملا بی مزه و برنج خشک. تنها تقطه قوت گرم بودن غذا بود ک اون هم وقتی غذا رو نمیشه خورد قاعدتا گرمی و سردیش چیز مهمی نخواهد بود!,SAD,1.0
عالی بود واقعا عالی,HAPPY,0.0
غذاش خوبه ولی خیلی تاخیر داره …حداقل دو ساعت,SAD,1.0
با تشکر از غذای خوبتون امیدوارم کیفیت غذاها در آینده تغییری نداشته باشه من که راضی بودم,HAPPY,0.0
سلام چندین بار من و همکارانم از نان سحر سعادت آباد سفارش دادیم و هر بار در ارسال موارد خواسته شده اشتباه میکنند. برای مثال: وقتی دو تا نیم کیلویی از چیزی سفارش می‌دهیم یک بسته یک کیلویی می‌گذارند یا اگر سه بسته دونات سفارش بدهیم یک بسته می‌اورند و پیک مجبور میشود دوباره بقیه سفارش را بیاورد یکبار سه دفعه پیک به نان سحر برگشت تا سفارش را کامل کند، مثلا دونات با شکلات تلخ سفارش دادیم با شکلات شیرین آوردند یا پیک از همکارم بخاطر بازگشت به نان سحر و آوردن بقیه سفارش طلب مبلغ اضافه‌تر کرده بود که همکارم پرداخت نکرده بود. هربار از نان سحر سفارش می‌دهیم باید منتظر یک اشتباه باشیم.,SAD,1.0
چربی گوشت خیلی زیاد بود.,SAD,1.0
نان باگت کاملا بیات بود,SAD,1.0
بهترین ساندویچ فروشی تهران. فقط یکم کنده تو ارسال کردن.,HAPPY,0.0
خوراک قزل آلا سرخ شده گرفتیم، بسیار عالی بود، سریع هم آماده شد ممنون,HAPPY,0.0
خیلی کیفیت سوسیس و کالباس پایین بود. فقط دوتا تیکه مرغش رو جدا تونستم بخورم بقیشو انداختم رفت.,SAD,1.0
در کل خوب بود، بعضی از مرغ‌ها بوی و مزه خاصی میده که مناسب نیست,HAPPY,0.0
با سلام یه بار قدیم غذاهای هانی رو امتحان کرده بودم خوشم نیومد، امروز بعد چند سال هوس عدس پلو کردم و سفارش دادم، اولا که حتما یه پارچ آب کنارتون بذارید با هر قاشق یکم آب بخورید که پایین بره از بس خشک و بدون روغنه، قیمت پیکشون هم که ماشالا هم قیمت غذاست تقریبا (هیچ رستورانی ۱۳۰۰۰ تومان پول پیک نمیگیره). در کل باید بگم که بدون بی احترامی به نعمت خدا، واقعا بد بود.,SAD,1.0
غذا کاملا سرد و با با تاخیر بسیار زیاد دو‌عدد املت سرد به همراه ۱ دوغ (که سفارش ۲دوغ بود) رسید خسته نباشید!,SAD,1.0
همبرگرش واقعا افتضاح بود. خام. سرد. یه پر کاهو دو تیکه گوجه. واقعا ارزش نداشت,SAD,1.0
بسته تحویل یه جای دیگه شده بود با کلی زنگ و رفتن دنبال پیک گرفتم. لطفا به پیکها بفرمایید با دقت تحویل بدن بسته رو نه به هرخونه‌ای حدس زدن درسته,SAD,1.0
خییییلیییییی خوشمزه بود همه چی دمتون گرم,HAPPY,0.0
قبلا هم نظر داده‌ام. اما فکر نکنم برای مسئولینش اهمیتی داشته باشه. حجم سیب زمینی ارسالی نسبت به قیمت بسیار ناچیز است. در این مورد خیلی به فکر صرفه جویی هستند. فکر نکنم اضافه کردن کمی سیب زمینی از سود شما چیز زیادی کم کند.,SAD,1.0
فوق العاده عالی بود خیلی تازه ممنون,HAPPY,0.0
پیتزا کاملا سرد و دورش سوخته بود,SAD,1.0
جوجه‌ها تازه و خوشمزه است، با نون تازه حرف نداره. تنها انتقادم اینه که وقتی من دو نوع غذا دارم سفارش میدم باید حتما پرس‌ها جدا باشه. دو نفر ادم در دو طبقه جداگانه در اداره نمیتونن با هم تو یه ظرف غذا بخورن. ممنونم,HAPPY,0.0
کیفیت خوب هست ولی این دفعه واقعا حجم مرغ روی پیتزاها نسبت به دفعات قبل کم شده بود و اینکه سسهاشون رو پولی کردن!! یعنی اگه شما بخوای سسهای مخصوص خودشونو برات بذارن ۷ هزار تومن جدا باید بدی واسه دو تا سس اضافی!!!!!,SAD,1.0
سلام. وقت بخیر. کیفیت بستنی‌ها مثل همیشه خوب بود. اما کاش به توضیحات سفارش توجه می‌کردید. تو قسمت بستنی میوه‌ای انتخابی، به علت محدودیت انتخاب نمی‌شه از طعم دلخواه به تعداد مورد نظر سفارش داد. من گزینه بستنی هلو و یک اسکوپ بستنی میوه‌ای رو چهار بار انتخاب کردم و در توضیحات سفارش قید کردم که لطف کنید همهٔ اسکوپ‌ها رو با طعم هلو بذارید. اما توجهی نکردید. اگر کسی می‌خواست طعم‌های دیگه براش گذاشته بشه که خب خودش طعم‌های دلخواهش رو انتخاب می‌کرد. وقتی گزینهٔ یک اسکوپ بستنی میوه‌ای رو انتخاب کرده لابد یک توضیحی هم داره. امیدوارم از این به بعد بیشتر به توضیحات سفارش توجه بشه. و اینکه لطفا بستنی‌های میوه‌ای رو با وزن نیم‌کیلو هم ارائه کنید. با تشکر از شما بابت محصولات خوب و باکیفیت‌تون. موفق باشید.,HAPPY,0.0
خیلی خیلی خوشمزه و عالی بوددد ترکیب جذاب میوه‌ها با طعم فوق العاده ممنون از لابار,HAPPY,0.0
اصلا شبیه چیزی که تو عکس شیرینی‌تر مخلوط بود نبود همه رو رولتی دادن تو عکس نون خامه‌ای بود ولی تو سفارش نبود شاید یه نفر رولتی دوس نداشته باشه همه رو رولتی دادید مثلا مخلوط سفارش دادیم,SAD,1.0
عالی بود تازه و خوشمزه دستتون درد نکنه,HAPPY,0.0
با کیفیت و سالم.,HAPPY,0.0
با فاصله بسیارکم غذا کاملا سرد بود و کیفیت مواد خیلی پایین بود اصلا راضی نبودیم بار اخری بود که سفارش دادیم,SAD,1.0
ممنون از تنوع خوب اجناستون، و مرسی بابت ارسال شیر و شیر کاکائو به تاریخ روز,HAPPY,0.0
از برنج هندی استفاده شده بود,SAD,1.0
قیمت و کیفیت متناسب نبود,HAPPY,0.0
اصلا تازه نبود ابمیوه‌ها,SAD,1.0
سبزی‌ها بشدت مانده وزرد بود,SAD,1.0
همبرگر مثل همیشه کیفیت بالایی داشت. متأسفانه سیب زمینی‌های سرخ کرده اطراف همیرگر بی کیفیت (نرم و کهنه) بود.,HAPPY,0.0
شیرینی ناپلئونی خوب بود اما شیرینی خشک معمولی بود,HAPPY,0.0
پیک بی‌ادبانه بحث کرد که چرا نیومدی پایین غذا رو بگیری. خیلی هم بی ملاحظه تو راهرو بلند با تلفن‌شون صحبت می‌کرد و در واقع با پشت خطم داشتن دعوا می‌کردن. اگر قرار نیست غذا رو به واحد تحویل بدین بگین لطفا.,SAD,1.0
سلام بجای کیسه فریزر کیسه زباله فرستادند.,SAD,1.0
فقط جعبه خوشگل بود! شیرینی‌ها کاملااااا مونده بودند.,SAD,1.0
هم خوشمزه بود هم سریع به دستمون رسید,HAPPY,0.0
حبوبات اصلا نپخته بود مزه خوبی هم نداشت از سفارشم پشیمون شدم,SAD,1.0
بعد از ١:٣٠ غذا رسید سس نون ساندویچ رو نرم کرده بود دیگه از اینجا سفارش نمی‌دم,SAD,1.0
لطفا سقف سفارش رو پایین بیاورید,HAPPY,0.0
پیتزا شور بود و پیک اصلا تماس نگرفت و غذا سرد شده بود.,SAD,1.0
هم مزه و میزان پخت خود مرغ و هم مخلفاتش کامل و خوب بود,HAPPY,0.0
ساندویچ نونش سوخته بود,SAD,1.0
رولت نسکافه‌ای فرستاده شد درحالی که من ساده سفارش داده بودم,SAD,1.0
متاسفانه طعم سوخاری هاشون ثبات نداره یعنی تو هر سفارش یه بار چاشنیش رو زیاد میزنن یه بار اصلا چاشنی نمیزنن یه بار سیب زمینی شو پر پر میفرستن یه بار سیب زمینی‌های مونده رو میزارن توش میفرستن در کل سوخاری هاشون خوبه ولی جایی نیست که بخوام برا همیشه از اینجا سفارش بدم,SAD,1.0
نان واقعا خوشمزه و برشته است، چه بهتر بود قیمتش هم پایین‌تر می‌بود.,HAPPY,0.0
متاسفانه بر خلاف سفارش دفعه قبل که بسیار لذیذ، تمیز و کم نمک بود، این باربه حدی سیرابی شور بود که متاسفانه قابل خوردن نبود، مگر ممکن است تا به این حد بی دقتی!!!!!! آیا همیشه وقتی غذایتان در فودپارتی قرار می‌گیرد با مشتری اینطور برخورد می‌کنید و مبلغ کسر شده بابت فودپارتی را با هزینه بسته بندی جبران میکنید!!! باز هزینه مشکلی ندار اگر کیفیت غذا بالا باشد، این اشتباه در ریختن این میزان نمک غیرقابل قبول و گذشت است!!!!!,SAD,1.0
تست پنیر طبق چیزی که توی منو نوشته باید با گوجه و خیار باشه، اما با سبزی بود. نه که بد باشه، اما شاید یه نفر بخاطر گوجه و خیار اونو سفارش بده. از بقیه چیزا راضی بودیم نسبتا:),HAPPY,0.0
به نسبت قیمت اصلا نمی‌ارزید,SAD,1.0
متاسفانه مونده موند و بسیار شیرینیه اضافی داشت و بر خلاف دفعات قبل که تنوع داشت، ایندفعه فقط از یک نوع استفاده شده بود,SAD,1.0
خوشمزه بوددورچین وسیب زمینی جذاب بود ممنون,HAPPY,0.0
خسته نباشید …بموقع رسید ….,HAPPY,0.0
متاسفانه پیتزا کاملا له و نا مرتب به دستم رسید,SAD,1.0
به نظر من با توجه به تخفیف چهل درصدی که لحاظ کرده بود فوق العاده کیفیت غذای خودش رو پایین آورده بود!!! این اصلا خوب نیست همون بهتره این طرح تخفیف برداشته بشه اگه قرار این اتفاق بیفته … …..,SAD,1.0
قرار بود نان‌ها برشته باشند ولی، نان‌ها خمیر بود و به ضخامت نان بربری!!!,SAD,1.0
به جای پیتزا استیک مرغ، پپرونی فرستادید بعد ۴۵ دقیقه انتظار، حجمش هم کم بود اما خوشمزه بود,SAD,1.0
خیلی سریع تحویل داده شد و تازه بود مقدار سس هم اندازه بود ممنون,HAPPY,0.0
مثل همیشه عالی به موقع و پیک مودب,HAPPY,0.0
ممنون غذا گرم و خوش طعم بود,HAPPY,0.0
یکی از نون‌ها به جای کنجد، پشتش پر از سیاه دونه بود و اصلا طعم خوبی نداشت، کار جالبی نبود.. نون دو رو کنجد خیلی خوب بود,HAPPY,0.0
همه چیز عالی سپاس از مدیر مجموعه که اینقدر پرسنل با دقت همه چیز را اماده و در کمتر از زمانی که اسنپ فود داده بود تقریبا یک سوم وقت غذا تحویل شد و فوق العاده خوشمزه بود,HAPPY,0.0
من وقتی از اسنپ مارکت سفارش میدم شاید یه مشکلی دارم که نمیتونم از خونه بیرون برم و می‌خوام دم در سفارشمو بگیرم، اینکه پیک زنگ میزنه میگه اگه آسانسور ندارین خودتون بیاین پایین واقعا حرکت زشتیه، و خیلی کمتر از حد اسنپ فوده,SAD,1.0
سیب زمینی خشک و نسبتا سرد. یا خشک درست میکنید یا خمیر. خب یکبار از جاهای دیگه تست کنید که یاد بگیرید! فیله مرغ نسبتا سرد. حجم کافی.,SAD,1.0
واقعا بد بود ۱- همینطوری انداخته بودن داخل پاکت بدون هیچ بسته بندی، وقتی پاکتش رو باز کردم، دیدم ساندویچی ازش نمونده، دو تا تیکه مرغ جدا از هم هرکدوم یه گوشه از پاکت افتاده بودن، روغن همه جاش رو گرفته بود و نیم ساعت داشتم میز محل کارم رو تمیز میکردم بخاطر اینکه پاکت غذا رو میز بود، کل میز رو روغن برداشته بود. ۲- هنوز انسپ اکسپرس نرسیده به محل، میزنه که رسیده و غذا نوش جان و با ۱۵ دقیقه تاخیر به دست من رسید هم اسنپ فود بد شده، هم رستوران کی اف سی ولیعصر (سوگود),SAD,1.0
پیتزاش خوشگل بود ولی خوشمزه نبود,HAPPY,0.0
افتضاحححححححح بود واقعاااااا کیک له شده به من تحویل دادن و هیچی از کیک نمونده بود و همش خورده بود به جعبه کیک واقعا متاسفممممممم,SAD,1.0
یک ساعت و نیم برای دریافت یک ساندویچ و یک‌پیتزا …. و فقط صد متر فاصله … از ناپل ایتالیا می‌گرفتیم انقدر طول نمی‌کشید … متاسفانه اسنپ هم که لغو سفارش ندارد …سپاس از همه,SAD,1.0
واقعا کیفیت بدی داشت هر دو پیتزا! مواد استفاده شده پایین‌ترین کیفیت داشتند! جای تاسف داره,SAD,1.0
نونش تازه بود اما طعمش اصلا خوب نبود برخورد پیک هم خیلی خوب بود,SAD,1.0
قیمت مصرف کننده روی تون ماهی ۸۹۰۰ زده بود ولی ۲۷۰۰۰ هزار تومان حساب شده بود دونه‌ای ۱۳۵۰۰ راضی نبودم..,HAPPY,0.0
غذا سرد بود و تقریبا به جز سبزیجات یکی از مزخرف‌ترین غذاهامو خوردم,SAD,1.0
سیب زمینی با سس قارچ سفارش دادیم که سیب زمینی معمولی با یک تکه قارچ بود. بسیار بی کیفیت,SAD,1.0
قبلا تعداد ۱۱ تایی یا ۱۳ تایی هم داشتن بهتر و تازه‌تر بود الان باید حداقل ۲۲ تا انتخاب کنیم به بالا …چرا؟,HAPPY,0.0
واقعا عاشق کرامبل‌های نان سحرم. کاش ساعتهای پختتون رو بنویسید که وقتی تازه س و گرمه سفارش بدیم. ممنونم,HAPPY,0.0
زمانش همیشه کم باشه خوبه باتشکر,HAPPY,0.0
مرغها کاملا خام بود,SAD,1.0
تمام ژامبون‌ها سوخته بود اصلا راضی نبودم غذا انگار مونده بود,SAD,1.0
فاصله رستوران شما با منزل من فقط اندازه عرض خیابون جردن هستش! همبرگر کامل سرد رسید پیغام تحویل هم ۵دقیقه زودتر از ارسال بهم رسید! اصلا راضی نیستم‌و دیگه سفارش نخواهم داد مشتری قدیمی بودم,SAD,1.0
هیولا بیکن عالی بود,HAPPY,0.0
عدسی خیلی آبلیموش زیاد بود بنظر میومد عدسی مونده باشه بهش آبلیمو زدن مزه موندگیش بره,HAPPY,0.0
باگت پیتزاهاش عااااالیه. ای کاش نون سیر با خمیر پیتزا هم بیاره.,HAPPY,0.0
کف قیمت ۳۰ ت برای رستورانی که اکثر خوراکش با اختلاف کمتره و به زور باید کلی مخلفات بخری.,SAD,1.0
نزدیک یک ساعت طول کشید و غذا کیفیت خوبی نداشت.,SAD,1.0
خشک، سوخته و بدون طعم بود.,SAD,1.0
سفارش با نان سیسلی مخصوص بود که متاسفانه به نظر نمی‌رسید مخصوص باشد و مواد داخل ساندویچ هم هیچ مزه خاصی نداشت و ترکیب خوبی ایجاد نکرده بود و همین طور نامساوی تقسیم شده بود و پنیر بسیار کمی هم استفاده شده بود.,SAD,1.0
غذا بسیار دیر و فاقد کیفیت بود ارزش مبلغ پرداختی رو اصلا نداشت,SAD,1.0
متاسفانه نون پیتزا کاملا شل و حالت خمیری شده بود؛ که واقعا نکته منفی برای پیتزاست! غذا طبق زمانبندی رسید، اما با این حال خیلی دیر بود. حدود ۱ ساعت طول کشید!,SAD,1.0
برگر خام نون بیات,SAD,1.0
نان را دوست داریم که سر وقت برسد ولی وقتی بیش از ۱ ساعت دیر برسه کل روز شما خراب میشه.,SAD,1.0
اصلا غذاش خوشمزه نبود جوجه سوخته بود. بعدش کوبیده ش اصلا طعم و مزه نداشت.,SAD,1.0
مثل همیشه پیتزا دونینوز فوق العاده بود فقط روی پیتزا خیلی خیلی چرب بود,HAPPY,0.0
مرغ بسیااار بو میداد و کامل نپخته بود و صورتی بود.,SAD,1.0
بی نظیر بود، هر سفارشی که میگیرم نسبت به قبل عالی‌تر و بهتر میشه مرسی که برای مشتری وقت میزارید با تشکر,HAPPY,0.0
لیمو نداشت، غذا هم کم نمک بود ولی در کل خوب و سریع رسید,HAPPY,0.0
سلام مدت زمان رسیدن بیشتر از یک ساعت بود غذا عالی بود ولی کمی چرب بود و ظرفی که داخلش سرو شده بود رنگش مشکی بود و تو ذوق میزد.,HAPPY,0.0
غذا بد نبود، فقط گرم شده بود و دیگه اون خوشمزگی خودشو از دست داده بود. در ضمن از زمان سفارش ۱ ساعت و ربع بعد به دست من رسید که این تاخیر اصلا خوب نبود,SAD,1.0
ارسال به موقع. کیفیت هم خوب. ممنون,HAPPY,0.0
پیتزا گرم و زود به دستم رسید. ولی پیتزا موادش به نسبت پنیر کم بود و زیادی پنیر دل و میزد.,HAPPY,0.0
من ۲تا ماست موسیر سفارش دادم ۱عدد ارسال شده,SAD,1.0
مثل همیشه عالی و تازه از خوشمزگی و لطیف بودنش هر چی بگم کم گفتم مرسی نیشکر,HAPPY,0.0
نونش مثل همیشه نبود تقریبا سر ساندویچ خالی بود مثل همیشه نبود,SAD,1.0
کاش پیتزا کالزونه کنجد نداشت ولی در کل خوب بود,HAPPY,0.0
با توجه به اینکه سفارشمون شیرینى‌تر بود ولى جعبه برگشته بود و شیرینى‌ها همه ظاهرشون خراب شده بود,SAD,1.0
خوشمزه بود ولی کمی سرد شده بود.,HAPPY,0.0
مثل همیشه عالی، گرم و تازه و ارسال بموقع، ممنون از خدمات اسنپ فود,HAPPY,0.0
بسته بندی خوب بود. اما خیلی طول کشید و همچنین اصلا با این قیمت نمی‌ارزید. ضمنا ماهیچه یه چیز دیگه س نه اینی که ما خوردیم. ۳۲تومن عجیبه ارزشش نهایت ۱۶ تومن بود نهایتا با بسته بندیشم مثلا ۲ تومن بیشتر. کشک بادمجونم بادمجونش ازین تندا و تلخ بود و کلا هیچی نداشت انگار. همچنین بسیار کم بود بازم نسبت به قیمتش.,SAD,1.0
من چندین بار سفارش دادم و راضی هستم. کیفیت غذا و مواد مصرفی خوب هستش. رفتار پیک با اینکه تو بارون اومده بود و خیس شده بود کاملا مودبانه بود. ممنون,HAPPY,0.0
سوپ واقعا خوشمزه بود فقط حیف که کنارش لیمو نداشت!,HAPPY,0.0
کیفیت غذاها و بسته بندی خوبه,HAPPY,0.0
خوب بود ممنون.. باب همه چیز,SAD,1.0
واقعا چرا باید سفارش یادشون بره؟؟؟؟ پیتزا باروژ یادشون رفته بود. واقعا خنده داره پولشو میگیرن یادشون میره بفرستن!!!!!! پیتزا استیک هم افتضاح..,SAD,1.0
غذا بر عکس شده. سرد. بی کیفیت و کاملا بد بود. اصلا قابل قبول نبود به عنوان غذا!!!,SAD,1.0
متل همیشه عالی بود,HAPPY,0.0
به نسبت همبرگرها کیفیت متوسط,SAD,1.0
مثل همیشه عالی، ممنون بابت دستکش و پد الکی,HAPPY,0.0
من ذرت سرکه‌ای پیک سفارش دادم در صورتی که برام ذرت شیرین فرستادید اختلاف قیمت ۶۰۰۰ تومانی داشتن لطفا پیگیری کنید,SAD,1.0
کیفیت و حجم و قیمت خیلی مناسب است و ساندویچ مرغ با سیر عالی بود، فقط ساندویچ هات داگ شور بود فک میکنم خیار شور مشکل داشت..,HAPPY,0.0
پیک شما ادب ندارد سلام نمی‌کند سلام می‌کنیم جواب نمیدهد. کلا ادب ندارد پیتزا کیفت عالی داشت,SAD,1.0
همیشه همه چیز منظم و بی‌نظیر، واقعا مرسی ازتون,HAPPY,0.0
یک مرتبه هم نشده از اینجا سفارش بدم و دقیقا همون سفارش رو بیاره!!!!! معمولا یکی یا چند قلم جا میمونه!!!,SAD,1.0
مرغ عالی مزه دار شده بود,HAPPY,0.0
مناسفانه غذا فوق العاده سرد بود,SAD,1.0
خوب بود ولی یکم دیگ رسوندن!,HAPPY,0.0
من باره از شما غذا گرفتم ولی امروز اصلا کیفیت نداشت انگار خورشتتون کم بوده آب جوش ریختین توش نه طمع خوبی داشت نه مزه,SAD,1.0
همه کباب‌ها خوب بود بغیر از شیشلیک که شور بود و مزه زیاد جالبی نداشت.,HAPPY,0.0
مثل همیشه عالی و تازه و سریع,HAPPY,0.0
نون ساندویچ یه مقدار سفت بود,HAPPY,0.0
دستتون درد نکنه عالی بود و داغ ممنون,HAPPY,0.0
همه چی عالی کیفیت غذاهای پرپروکم طبق معمول در سطح بالا پیک تقریبا به موقع بود بسیار هم خوش رفتار ممنون از همگی و اسنپ بود,HAPPY,0.0
پیک بسیار بد بود پیتزا کلا چسبیده بود به سقف جعبه,HAPPY,0.0
کمی کوچک بود سس هم نداشت,HAPPY,0.0
بسیار عالی تازه و خوشمزه ممنون از شما,HAPPY,0.0
کیفیت غذا عالی، حجم غذا هم خیلی زیاد بود,HAPPY,0.0
من میلک شیک به این خوشمزگی ندیده بودم شپاس از مدیر رستورع,HAPPY,0.0
بعد دو ساعت غذا سرد تحویل داده شد. من که فکر نکنم دیگه از اینپ فود غذا بگیرم,SAD,1.0
ساندویچ به اصطلاح چیکن برگر فقط پودر سوخاری بود و یه ذره گوشت نداشت و نون کهنه‌ی بیات واسه ساندویچ استفاده کرده بودن، ممنون میشم کیفیت خوب ارائه بدن به جاش پولشو بگیرن,SAD,1.0
هم غذا خوب بود هم پیک به موقع رسید,HAPPY,0.0
غذا و پیش غذا سرد بود وقتی تحویل گرفتم.,SAD,1.0
کلن شیرینی چپه شده بود و اصلا نمی‌شد روی میز جلوی کسی گذاشت فقط میتونم بگم بار آخرم بود که اینترنتی شیرینی میخرم خدارو شکر که کیک نخریدم کیفیتش هم جالب نبود,SAD,1.0
کیفیت شیرینی که فرستادن با شیرینی که حضور ا می‌خریم زمین تا آسمون متفاوتی کاملا مونده و به درد نخور بود دانمارکیشون,SAD,1.0
سلام من مشتری دائم شما هستم ولی الان چند دفعه که ازتون غذا گرفتم برنج دم نکشیده بود و مغزش سفت بود. لطفا رسیدگی کنید.,SAD,1.0
برنج کم و بد! گوشت سفت و مانده!! جوجه خشک,SAD,1.0
من همیشه از اینجا خرید میکنم. تازه، متنوع و سریع مثل همیشه راضیم,HAPPY,0.0
اصلا مزه نوتلا نمی‌داد. کیفیت هم اصلا جالب نبود.,SAD,1.0
پیتزا و سیب زمینی خیلی خوب بود و زمان ارسال هم مناسب بود) اما بال فرنچ واقعا بی کیفیت بود؛ به نظرم حیفه یه همچین چیزی امتیازتونو پایین بیاره، کاش رسیدگی کنید.,HAPPY,0.0
نسبت به سری‌های پیش حجم ساندویچ کمتر شده بود و اصلا سیر نکرد.,SAD,1.0
با توجه به تخفیفی که داشت غذا خوب و به قیمت و خوشمزه بود از غذای خوبتون متشکرم,HAPPY,0.0
"سوگود یکی از رستورانهای همیشگی من بود که وقتی دیدم مشتریاش براش ارزش نداره و تومان هزینه بسته بندی بدون تغییر در بسته بندی میگیره, به هیچ عنوان دیگه ازش سفارش نمیدم. همچنین افت کیفیتی که در مرغها و سیب زمینی کهنه شده.",HAPPY,0.0
مواد اولیه استفاده شده در پیتزا (ژامبون بیش از حد) در پیتزا استفاده شده بود سس ارایه شده طعم مناسبی نداشت دلستر بسیار بد طعم بود,SAD,1.0
غذا با دسته بندی بسیار بد و غذا سرد به دست من رسید بعد از یک ساعت البته,SAD,1.0
خوب بود ی خرده فلفل داخل مرغ زیاد بود ولی در کل ممنون,HAPPY,0.0
نان ساندویچ بیات بود و مونده واقعا جای تاسف داره نسبت به پولی که میگیرن حاضر نیستن نون‌های بیاتشونو بزارن کنار و از نون تازه استفاده کنن,SAD,1.0
غذا گرم و خیلی سریع رسید ممنون,HAPPY,0.0
افتضاح رفتم کوچه تحویل گرفتم,SAD,1.0
کیفیت با قیمت ابدا تناسب ندارد عموما طبخ گوشت این رستوران مشکل دارد و غذا کامل طبخ نشده، (تفاوت طبخ آبدار گوشت و خام بودن رو متوجه هستم),SAD,1.0
خیلی ممنون از وقتی که برای رضایت مشتری و پیگیری سفارش غذا میگذارید,HAPPY,0.0
مزه مرغ به شدت بد بود حجم کم بود نسبت به عکس و قیمت,SAD,1.0
Yeki az nona kamelan sokhte va gheire ghabele estefade bod,SAD,1.0
شیرینی‌ها خوشمزه هستند به ویژه شرینیهای‌تر و خامه‌ای عالی هستند. قیمتها بسیار مناسب هستند و از تخفیفها ممنونم. کمی دیر کردند که بعد متوجه شدم برای این بوده که شیرینیها داغ و تازه باشند چون معلوم بود بعضی از شیرینیها تازه از فر درآمده بودند. شیرینی‌های خامه‌ای کمی فشرده شده بودند و به جعبه چسبیده بودند. در کل سپاسگزارم.,HAPPY,0.0
سلام. بسیار عالی بود,HAPPY,0.0
پیتزا ترش بود و خیلی خیلی کوچیک، دفعات قبلی پیتزای ۲۴ سانتیشون بزرگتر بود …,SAD,1.0
همین قدر بگم، شیر مادرت حلالت باشه. خیلی عالی و خوشمزه دمت گرم,HAPPY,0.0
بستنی سالار خواستم. تو فاکتورم زده. بعد واسم پریما گلد فرستاده.,SAD,1.0
اولین تجربه خرید از سوپر مارکت در اسنپ فود بود بسیار عالی و اینکه از زمان اعلام شده بسیار سریعتر به دستم رسید,HAPPY,0.0
هات داگ کلاسیک کاملا خام بود و بوی بد میداد,SAD,1.0
مزه ویتامینش خوب بود ولی حجمش پایین بود و درستم بسته بندی نشده بود زمانی که به من رسید همه چیش باهم قاتی شده بود و خوبم تزیین نشده بود ولی درکل مزه ویتامینه خوب بود ولی خب انتظار منو براورده نکرد,SAD,1.0
بسیار خوشمزه و ارسال درست و به موقع,HAPPY,0.0
همه چیز عالی پیتزا به خصوص برخورد پیکتون عالی بود ممنون دمتون گرم,HAPPY,0.0
مثل همیشه هات داگ خوشمزه‌ای بود,HAPPY,0.0
بستنیای سفارشی من یکی دو طمعش اونی نبود که من سفارش دادم واینکه کامل آب شده و نرم به دستم رسید,SAD,1.0
بالا بودن قیمت نسبت به حجم، ضمنا ۲ پرس سفارش دادیم که اندازه‌ای که ارسال شد در حد یک پرس بود!!,SAD,1.0
راستش سالاد سزار واقعا بدمزه بود ولی سیب زمینی‌ها خوشمزه بودن,HAPPY,0.0
آلبالو عالی، بسته بندی زیبا، موارد تست هم زحمت کشیدین، حتما باز هم سفارش خواهم داد مجموعه به این عالی هیچ جا نیست,HAPPY,0.0
سسش بسیار رقیق و مرغش کم بود و خوب طعم دار نشده بود. خوب هم نخورده بود و بعضی از پنه‌ها کاملا بدون سس بودن. نسبت به قیمتش اصلا نمی‌ارزید.,SAD,1.0
اقلام سوپر مارکت کامل نیست به گیاه خوارها توجه نشده و خرید بعضی محصولات مثل کوکی خانگی فراهم نیست,HAPPY,0.0
پشیمون میشید … سالاد کاهو معمولی میگرفتم بهتر بود -,SAD,1.0
